INVOICES_undetected,1,DELIVER TO: 716258 fffak_RECEIVER_SHIP_TO_ADDRESS,92.8121109008789,"CATER PLUS ARDC FAVONA
-
80 FAVONA ROAD
SITE # 1520
MANGERE
AUCKLAND",91.21163177490234,0.17841757833957672,0.013641742058098316,0.1876922845840454,0.030860837548971176,0.19858615100383759,0.08635011315345764,0.1649841070175171,0.03789670392870903
INVOICES_undetected,1,RECEIVER_SHIP_TO_STREET,92.8121109008789,80 FAVONA ROAD,99.90491485595703,0,0,0,0,0.2169182449579239,0.01353368442505598,0.09889422357082367,0.03828481584787369
INVOICES_undetected,1,RECEIVER_SHIP_TO_CITY,92.8121109008789,AUCKLAND,91.34239959716797,0,0,0,0,0.27205461263656616,0.012702497653663158,0.06236839294433594,0.038336824625730515
INVOICES_undetected,1,RECEIVER_SHIP_TO_NAME,99.3927230834961,"CATER PLUS ARDC FAVONA
-",93.81575012207031,0,0,0,0,0.19874610006809235,0.013564499095082283,0.164279043674469,0.03854040056467056
INVOICES_undetected,1,RECEIVER_SHIP_TO_ADDRESS_BLOCK,99.3927230834961,"80 FAVONA ROAD
SITE # 1520
MANGERE
AUCKLAND",94.94477844238281,0,0,0,0,0.2169182449579239,0.06790291517972946,0.09894229471683502,0.03828481584787369
INVOICES_undetected,1,DELIVER TO: 716258_RECEIVER_ADDRESS,59.15083312988281,"CATER PLUS ARDC FAVONA
-
80 FAVONA ROAD
SITE # 1520
MANGERE
AUCKLAND",61.105125427246094,0.17870371043682098,0.013335729949176311,0.11148123443126678,0.7628123760223389,0.19845692813396454,0.08647952973842621,0.16453692317008972,0.7664324045181274
INVOICES_undetected,1,RECEIVER_STREET,59.15083312988281,80 FAVONA ROAD,99.74223327636719,0,0,0,0,0.21718835830688477,0.013325371779501438,0.09839991480112076,0.7671224474906921
INVOICES_undetected,1,RECEIVER_CITY,59.15083312988281,AUCKLAND,77.24527740478516,0,0,0,0,0.27132463455200195,0.013432858511805534,0.06273476779460907,0.7661486864089966
INVOICES_undetected,1,RECEIVER_ADDRESS_BLOCK,59.15083312988281,"80 FAVONA ROAD
SITE # 1520
MANGERE
AUCKLAND",87.14044952392578,0,0,0,0,0.21718661487102509,0.06763514876365662,0.0994255393743515,0.7661211490631104
INVOICES_undetected,1,VENDOR_ADDRESS,99.38189697265625,"BIDFRESH AUCKLAND
67-69 Patiki Rd, Avondale
PO Box 37506, AUCKLAND",99.196533203125,0,0,0,0,0.1211782917380333,0.05121556296944618,0.14264430105686188,0.33007630705833435
INVOICES_undetected,1,VENDOR_STREET,99.38189697265625,"67-69 Patiki Rd, Avondale",93.91687774658203,0,0,0,0,0.1392267346382141,0.014683293178677559,0.13143497705459595,0.3305477499961853
INVOICES_undetected,1,VENDOR_STREET,99.38189697265625,PO Box,68.439697265625,0,0,0,0,0.15727399289608002,0.014139353297650814,0.05907980725169182,0.33056163787841797
INVOICES_undetected,1,VENDOR_CITY,99.38189697265625,AUCKLAND,95.09175872802734,0,0,0,0,0.15741336345672607,0.012820580042898655,0.062063027173280716,0.4106560945510864
